8.0,0.0,2,0,16:54:55
8.0,0.0,2,0,16:54:56
8.0,0.0,2,1,16:54:58
8.0,0.0,2,1,16:55:00
6.0,0.0,2,1,16:55:01
6.0,0.0,2,1,16:55:03
2.0,0.0,2,1,16:55:04
4.0,0.0,2,1,16:55:06
4.0,0.0,2,1,16:55:08
4.0,0.0,2,1,16:55:09
4.0,0.0,2,1,16:55:11
4.0,0.0,2,1,16:55:12
4.0,0.0,2,1,16:55:14
4.0,0.0,2,1,16:55:16
2.0,0.0,-2,0,16:55:17
4.0,0.0,0,0,16:55:19
4.0,0.0,0,0,16:55:21
4.0,0.0,0,0,16:55:22
4.0,0.0,0,0,16:55:24
4.0,0.0,0,0,16:55:25
6.0,0.0,2,0,16:55:27
6.0,0.0,2,1,16:55:28
2.0,0.0,2,1,16:55:30
2.0,0.0,2,1,16:55:32
4.0,0.0,0,0,16:55:33
6.0,0.0,2,1,16:55:35
6.0,0.0,2,1,16:55:36
6.0,0.0,2,1,16:55:38
4.0,0.0,0,0,16:55:40
4.0,0.0,0,0,16:55:41
4.0,0.0,0,0,16:55:43
4.0,0.0,0,0,16:55:44
0.0,0.0,0,0,16:55:46
0.0,0.0,0,0,16:55:48
0.0,0.0,0,0,16:55:49
0.0,0.0,0,0,16:55:51
0.0,0.0,0,0,16:55:53
0.0,0.0,0,0,16:55:54
0.0,0.0,0,0,16:55:56
0.0,0.0,0,0,16:55:57
0.0,0.0,0,0,16:55:59
1.0,0.0,-1,0,16:56:00
2.0,0.0,0,0,16:56:02
2.0,0.0,0,0,16:56:04
2.0,0.0,0,0,16:56:05
3.0,0.0,-1,0,16:56:07
5.0,0.0,-1,0,16:56:08
6.0,0.0,0,0,16:56:10
6.0,0.0,0,0,16:56:12
4.0,0.0,0,0,16:56:13
5.0,0.0,-1,0,16:56:15
6.0,0.0,0,0,16:56:16
4.0,0.0,0,0,16:56:18
4.0,0.0,0,0,16:56:20
2.0,0.0,0,0,16:56:21
2.0,0.0,0,0,16:56:23
2.0,0.0,0,0,16:56:24
2.0,0.0,0,0,16:56:26
1.0,0.0,-1,0,16:56:27
2.0,0.0,0,0,16:56:29
2.0,0.0,0,0,16:56:31
2.0,0.0,0,0,16:56:32
2.0,0.0,0,0,16:56:34
2.0,0.0,0,0,16:56:36
2.0,0.0,0,0,16:56:37
0.0,0.0,0,0,16:56:39
0.0,0.0,0,0,16:56:40
0.0,0.0,0,0,16:56:42
0.0,0.0,0,0,16:56:44
0.0,0.0,0,0,16:56:45
1.0,0.0,-1,0,16:56:47
2.0,0.0,0,0,16:56:48
3.0,0.0,-1,0,16:56:50
4.0,0.0,0,0,16:56:52
4.0,0.0,0,0,16:56:53
6.0,0.0,0,0,16:56:55
6.0,0.0,0,0,16:56:56
6.0,0.0,0,0,16:56:58
4.0,0.0,0,0,16:56:59
4.0,0.0,0,0,16:57:01
4.0,0.0,0,0,16:57:03
2.0,0.0,0,0,16:57:04
2.0,0.0,0,0,16:57:06
2.0,0.0,0,0,16:57:07
2.0,0.0,0,0,16:57:09
2.0,0.0,0,0,16:57:11
2.0,0.0,0,0,16:57:12
2.0,0.0,0,0,16:57:14
2.0,0.0,0,0,16:57:15
0.0,0.0,0,0,16:57:17
0.0,0.0,0,0,16:57:19
0.0,0.0,0,0,16:57:20
1.0,0.0,-1,0,16:57:22
2.0,0.0,0,0,16:57:24
2.0,0.0,0,0,16:57:25
3.0,0.0,-1,0,16:57:27
4.0,0.0,0,0,16:57:28
4.0,0.0,0,0,16:57:30
4.0,0.0,0,0,16:57:31
6.0,0.0,0,0,16:57:33
4.0,0.0,0,0,16:57:35
4.0,0.0,0,0,16:57:36
2.0,0.0,0,0,16:57:38
2.0,0.0,0,0,16:57:39
2.0,0.0,0,0,16:57:41
2.0,0.0,0,0,16:57:43
0.0,0.0,0,0,16:57:44
0.0,0.0,0,0,16:57:46
0.0,0.0,0,0,16:57:48
2.0,0.0,-2,0,16:57:49
4.0,0.0,0,0,16:57:51
4.0,0.0,0,0,16:57:53
4.0,0.0,0,0,16:57:54
4.0,0.0,0,0,16:57:56
